id,title,rating,movie_year,movie_country,movie_type,movie_actor
36770062,史蒂夫,6.4,2025,英国 爱尔兰,喜剧,蒂姆·米兰特斯基里安·墨菲 杰伊·利库戈
36978167,脸庞,6.5,2025,韩国,悬疑 惊悚,延尚昊朴正民 权海骁
36642287,火烧天堂镇,7.2,2025,美国,传记,保罗·格林格拉斯马修·麦康纳 亚美莉卡·费雷拉
36472989,巴勒斯坦36,6.6,2025,巴勒斯坦 英国 法国 卡塔尔 沙特阿拉伯 丹麦 约旦 挪威,未知,安娜玛丽·雅西尔杰瑞米·艾恩斯 罗伯特·阿拉马约
36749535,恶徒,6.9,2025,波兰 英国,悬疑 惊悚 恐怖 犯罪,扬·科马萨斯蒂芬·格拉汉姆 安德丽娅·赖斯伯勒
36964147,日掛中天,7.1,2025,中国大陆,未知,蔡尚君辛芷蕾 张颂文
36171173,杀人者报告,7.1,2025,韩国,犯罪,曹英俊郑成日 赵汝贞
36886334,克里斯蒂,6.6,2025,美国,传记 运动,大卫·米奇欧德西德尼·斯维尼 本·福斯特
35740377,弗兰茨,7.1,2025,捷克 波兰 德国 法国 土耳其,传记 历史,阿格涅丝卡·霍兰伊丹·魏斯 彼得·库尔特
37293378,非穷尽列举,9.1,2025,英国,未知,贾斯汀·马丁裴淳华 贾斯珀·塔博特
36986482,女孩,7.2,2025,中国台湾 中国大陆,未知,舒淇邱泽 汤毓绮
36174652,核,6.8,2025,新加坡 荷兰 法国 西班牙 韩国,未知,陈思攸郑凯心 李雯
36828836,合唱团,6.7,2025,英国,爱情 音乐 历史,尼古拉斯·希特纳拉尔夫·费因斯 罗杰·阿拉姆
37469599,如果能成为恋人,7.0,2025,日本,爱情,山中瑶子中田青渚 金子大地
37445715,欣德·拉贾布之声,6.8,2025,突尼斯 法国 英国 沙特阿拉伯 美国 意大利 塞浦路斯,未知,考塞尔·本·哈尼耶萨贾·基拉尼 莫塔兹·马希斯
36809537,杜塞,6.2,2025,意大利,传记 历史,皮耶特罗·马切罗瓦莱丽亚·布鲁尼·泰德斯基 诺米·梅兰特
36131988,招魂4：终章,6.2,2025,英国 美国,悬疑 惊悚 恐怖,迈克尔·查维斯帕特里克·威尔森 维拉·法米加
37363811,最后的KPI,7.0,2025,泰国,未知,纳瓦彭·坦荣瓜塔纳利帕拉帕蒙通·伊埃猜 帕奥佩茨·查伦舒克
37284351,局外人,7.3,2025,法国,犯罪,弗朗索瓦·欧容本杰明·瓦赞 丽贝卡·马德
36803372,死人开关,6.2,2025,美国,历史 犯罪,格斯·范·桑特比尔·斯卡斯加德 戴克·蒙哥马利
36889911,炸药屋,6.4,2025,美国,惊悚,凯瑟琳·毕格罗伊德瑞斯·艾尔巴 丽贝卡·弗格森
34881732,粉碎机,5.9,2025,美国,动作 传记 运动,本·萨弗迪道恩·强森 艾米莉·布朗特
36897391,克里姆林宫的魔术师,5.6,2025,美国 英国 法国,惊悚,奥利维耶·阿萨亚斯保罗·达诺 裘德·洛
37155367,安·李的遗嘱,6.0,2025,英国,歌舞 历史,莫娜·法斯特欧德阿曼达·塞弗里德 刘易斯·普尔曼
36879624,迷失之地,7.6,2025,日本 法国 马来西亚 德国,未知,藤元明绪Muhammad Shofik Rias Uddin Shomira Rias Uddin
3262044,弗兰肯斯坦,7.4,2025,墨西哥 美国,科幻 恐怖 奇幻,吉尔莫·德尔·托罗奥斯卡·伊萨克 雅各布·艾洛蒂
36635632,父母姐弟,6.5,2025,美国 英国 意大利 法国 爱尔兰 德国,喜剧,吉姆·贾木许汤姆·威兹 亚当·德赖弗
36948664,卷卷初恋,7.0,2025,韩国,喜剧 爱情,南宫善申银秀 孔明
37193871,执笔,7.0,2025,法国,传记,薇拉莉·邓泽里巴斯蒂安·布永 安德烈·马尔孔
37089559,微笑的山谷,6.8,2025,意大利 斯洛文尼亚,恐怖,保罗·斯特里波利米凯莱·里翁迪诺 罗马纳·马乔拉·韦尔加诺
36416363,最后的维京人,7.1,2025,丹麦,喜剧,安诺斯·托马斯·延森麦斯·米科尔森 尼古拉·雷·卡斯
36742577,无处释放我,6.0,2025,美国,未知,斯科特·库珀杰瑞米·艾伦·怀特 杰瑞米·斯特朗
4092781,无可奈何,7.3,2025,韩国,喜剧 惊悚 犯罪,朴赞郁李炳宪 孙艺珍
35618471,哈姆奈特,7.8,2025,英国 美国,爱情 传记 历史,赵婷杰西·巴克利 保罗·麦斯卡
36900800,马拉加街夕阳红,7.6,2025,西班牙 法国 德国 比利时 摩洛哥,未知,玛丽亚姆·图扎尼卡门·毛拉 玛尔塔·埃图拉
36638072,有朵云像你,6.4,2025,中国大陆,爱情 奇幻,姚婷婷屈楚萧 王子文
36829527,猎杀之后,5.9,2025,美国 意大利,惊悚 犯罪,卢卡·瓜达尼诺朱莉娅·罗伯茨 阿尤·艾德维利
37484587,黑伞人,5.7,2025,美国,恐怖,瑞奇·昂伯格Carey Bibb Robert Bigley
36767890,周四推理俱乐部,6.8,2025,美国 英国,喜剧 悬疑 惊悚 犯罪,克里斯·哥伦布海伦·米伦 皮尔斯·布鲁斯南
35064920,拯救地球,7.1,2025,爱尔兰 英国 加拿大 韩国 美国,喜剧 科幻 犯罪,欧格斯·兰斯莫斯艾玛·斯通 杰西·普莱蒙
36243544,孤儿,6.0,2025,匈牙利 英国 美国 塞浦路斯 法国 德国,传记 历史,拉斯洛·奈迈施博伊托尔扬·巴拉巴斯 安德烈亚·瓦斯科维奇
36686604,影星杰·凯利,6.2,2025,美国 英国 意大利,喜剧,诺亚·鲍姆巴赫乔治·克鲁尼 亚当·桑德勒
36564929,奇异的河流,6.7,2025,西班牙 德国,爱情,豪梅·克拉雷特·穆克萨尔德扬·蒙特 娜乌西卡·邦宁
36779171,偷天盗日,6.0,2025,美国,惊悚 犯罪,达伦·阿伦诺夫斯基奥斯汀·巴特勒 雷吉娜·金
37143216,恩典,7.5,2025,意大利,未知,保罗·索伦蒂诺托尼·塞尔维洛 安娜·费泽蒂
36833084,玫瑰,7.4,2025,英国 澳大利亚 美国,喜剧,杰伊·罗奇奥利维娅·科尔曼 本尼迪克特·康伯巴奇
37657745,驯服2,6.0,2025,印度,惊悚 恐怖,Yash Vaishnav Krishnadev YagnikJanki Bodiwala Hitu Kanodia
37154144,隔壁的星光,5.5,2025,日本,喜剧 爱情,松本花奈福本莉子 八木勇征
37335303,角头：斗阵欸,6.3,2025,中国台湾,动作 犯罪,姜瑞智 姚宏易高捷 蔡振南
36831721,原始战争,6.0,2025,澳大利亚,动作 科幻 恐怖 战争,卢克·斯帕克瑞恩·柯万腾 翠西亚·希弗
36948340,通往你的地图,6.1,2025,美国,爱情,拉斯·霍尔斯道姆玛德琳·克莱因 乔什·卢卡斯
36600459,捕风追影,8.1,2025,中国大陆 中国香港,动作 犯罪,杨子成龙 张子枫
36801713,黑夜终至,5.9,2025,美国 英国,惊悚 犯罪,本·卡隆凡妮莎·柯比 詹妮弗·杰森·李
37227650,旅途中的日子,7.1,2025,日本,未知,三宅唱沈恩敬 堤真一
36176467,小人物2,6.3,2025,美国 加拿大,喜剧 动作 惊悚 犯罪,提莫·塔哈亚托鲍勃·奥登科克 康妮·尼尔森
35699905,落叶球,7.1,2025,德国 格鲁吉亚,未知,亚历山大·科贝里泽乔治·博乔里什维利 Irina Chelidze
35604019,恶魔搬进来了,6.2,2025,韩国,喜剧 爱情,李相槿林允儿 安普贤
37295472,利摩日阳台,7.1,2025,法国,未知,杰禾姆·贺柏安妮·莉丝·海姆伯格 法比恩·巴布
36720964,德古拉,6.3,2025,罗马尼亚 奥地利 卢森堡 巴西 英国 瑞士,喜剧 恐怖 歌舞,拉杜·裘德阿多尼斯·坦察 奥安娜·玛丽亚·扎哈里亚
37161026,蜡笔小新：灼热的春日部舞者们,7.3,2025,日本,喜剧 动画 音乐 家庭,桥本昌和小林由美子 楢桥美纪
36403252,辣妈辣妹2,6.8,2025,美国,喜剧 家庭 奇幻,尼萨·加纳特杰米·李·柯蒂斯 琳赛·洛翰
35700148,冬日之死,6.3,2025,美国 德国,动作 惊悚,布莱恩·柯克艾玛·汤普森 朱迪·格雷尔
37155129,近畿怪谈,6.4,2025,日本,恐怖,白石晃士菅野美穗 赤楚卫二
36522427,奇遇,6.9,2025,中国大陆,喜剧,马多贾冰 王皓
37202778,桑格豪森的渴望,7.2,2025,德国,喜剧,尤利安·拉德迈耶克拉拉·施温宁 马瑞尔·凯沙瓦茨
36221247,凶器,6.8,2025,美国,悬疑 惊悚 恐怖,扎克·克雷格朱莉娅·加纳 乔什·布洛林
37113225,代号巴德,5.8,2025,法国,动作 惊悚,纪尧姆·德·丰特奈玛丽恩·瓦科特 埃马纽埃尔·贝克特
37046106,TOKYO MER～移动的急救室～南海任务 电影版,7.4,2025,日本,未知,松木彩铃木亮平 贺来贤人
36481311,亡命父女,6.1,2025,美国 英国,惊悚,尼克·罗兰塔伦·埃哲顿 安娜·索菲亚·海格尔
25792787,白头神探：智斗灭世狂人,5.8,2025,美国 加拿大,喜剧 动作 犯罪,阿吉瓦·沙弗尔连姆·尼森 帕米拉·安德森
36841068,德古拉,5.5,2025,英国 法国,爱情 恐怖 奇幻,吕克·贝松卡莱伯·兰德里·琼斯 克里斯托弗·瓦尔兹
36936356,我的僵尸女儿,6.6,2025,韩国,喜剧 科幻 惊悚,毕感成曹政奭 李姃垠
36523101,触电,6.3,2025,中国香港,喜剧 动作,梁国辉林敏骢 陈颖欣
37250117,暗流低语,5.7,2025,加拿大,科幻 惊悚 恐怖,伊恩·图阿松尼娜·凯莉 亚当·迪马科
37337369,喜羊羊与灰太狼之异国破晓,6.7,2025,中国大陆,喜剧 动画,陈辉衍 梁嘉琪
36438475,浪浪山小妖怪,8.5,2025,中国大陆,喜剧 动画 奇幻,於水陈子平 路扬
36826096,高尔夫球也疯狂2,6.3,2025,美国,喜剧 运动,凯尔·纽瓦切克亚当·桑德勒 本·斯蒂勒
37209893,剧场版 假面骑士加布 零食之家的侵略者,8.3,2025,日本,动作 科幻,杉原辉昭知念英和 日野友辅
37493412,妄人妄途,7.3,2025,印度,喜剧 惊悚,苏迪希斯·桑卡尔法哈德·法西尔 瓦迪维卢
35744936,甜蜜养老院,6.0,2025,美国,惊悚 恐怖,詹姆斯·德莫纳克皮特·戴维森 约翰·格洛弗
37209859,头号战队豪兽者：复活的特伽索德,7.6,2025,日本,动作 科幻,田崎龙太冬野心央 铃木秀修
36829507,坏蛋联盟2,7.6,2025,美国,喜剧 动作 动画 悬疑 犯罪 冒险,皮埃尔·佩里费尔  J·P·桑斯山姆·洛克威尔 马克·马龙
35483395,戏台,7.9,2025,中国大陆 中国香港,喜剧,陈佩斯陈佩斯 黄渤
36809864,南京照相馆,8.8,2025,中国大陆,历史 战争,申奥刘昊然 王传君
37346520,苍蝇之母,5.6,2025,美国,恐怖,约翰·亚当斯 泽尔达·亚当斯 托碧·波塞尔约翰·亚当斯 露露·亚当斯
35515145,全知读者视角,6.3,2025,韩国,动作 奇幻 冒险,金秉祐安孝燮 李敏镐
34825559,神奇4侠：初露锋芒,5.8,2025,英国 美国 加拿大 新西兰,动作 科幻 冒险,马特·沙克曼佩德罗·帕斯卡 凡妮莎·柯比
36617018,象山发光事件,5.5,2025,中国大陆,悬疑 惊悚,赵域小沈阳 王唯
36185502,长安的荔枝,7.5,2025,中国大陆,喜剧 古装,大鹏大鹏 白客
36767956,你行！你上！,6.7,2025,中国大陆,喜剧,姜文姜文 马丽
35929770,魔法蓝精灵,5.8,2025,美国,喜剧 动画 奇幻 冒险,克里斯·米勒蕾哈娜 詹姆斯·柯登
36448279,罗小黑战记2,8.7,2025,中国大陆,动画 奇幻 冒险,木头 顾杰山新 刘明月
36840069,墙外之音,6.2,2025,韩国,惊悚,金泰俊姜河那 廉惠兰
37384911,极度召唤,5.7,2025,印度尼西亚,恐怖,Hadrah Daeng RatuMhd Arjunanta Djenar Maesa Ayu
36289419,聊斋：兰若寺,6.7,2025,中国大陆,喜剧 动画 奇幻,崔月梅 刘源 谢君伟 邹靖 黄鹤宇 刘一林卢力峰 林强
37000932,斗罗大陆剧场版 剑道尘心,8.1,2025,中国大陆,动画,金蕾苏阳如月 桑毓泽
36066042,禁忌凝视,5.9,2025,挪威,未知,尼娜·克纳格皮娅·吉尔塔 克里斯托弗·约纳尔
36188176,超人,6.3,2025,美国,动作 科幻 奇幻 冒险,詹姆斯·古恩大卫·科伦斯韦 瑞秋·布罗斯纳安
36809947,恶意,6.0,2025,中国大陆,悬疑,来牧宽 姚文逸张小斐 梅婷
37155318,无名之辈：否极泰来,5.6,2025,中国大陆 中国香港,喜剧 犯罪,饶晓志章宇 任素汐
36171159,杀婴者,6.3,2025,韩国,动作,庾河知英 李起光
37269786,不被爱也没关系,6.9,2025,日本,未知,井樫彩南沙良 马场富美加
36801987,嘻嘻嘻嘻吸血鬼,6.5,2025,日本,喜剧 爱情,滨崎慎治吉泽亮 板垣李光人
36827697,砖墙谜攻,5.4,2025,德国,科幻 悬疑 惊悚,菲利普·科赫马提亚斯·施维赫夫 露比·欧·菲
36743767,侏罗纪世界：重生,5.7,2025,美国,动作 科幻 惊悚 冒险,加里斯·爱德华斯斯嘉丽·约翰逊 马赫沙拉·阿里
36170178,国家元首,6.6,2025,美国,喜剧 动作 惊悚,伊利亚·奈舒勒伊德瑞斯·艾尔巴 约翰·塞纳
37273219,喂，太宰,6.2,2025,日本,未知,三谷幸喜田中圭 小池荣子
36217796,梅根2.0,6.6,2025,美国 新西兰 加拿大,动作 科幻 惊悚 恐怖,杰拉德·约翰斯通艾莉森·威廉姆斯 维奥莱特·麦格劳
37149016,鲁邦三世：不死身的血族,6.3,2025,日本,动画,小池健栗田贯一 大塚明夫
36960810,钢琴事故,6.4,2025,法国,喜剧,昆汀·杜皮约阿黛尔·艾克萨勒霍布洛斯 克拉拉·蔡
35750086,维珍朋克：发条女孩,7.3,2025,日本,动作 科幻 动画,梅津泰臣宫下早纪 小西克幸
35689244,F1：狂飙飞车,8.7,2025,美国,动作 运动,约瑟夫·科辛斯基布拉德·皮特 戴姆森·伊德瑞斯
36650632,狗狗,7.2,2025,阿根廷,爱情,马可·伯格日尔曼.弗洛德 胡安·拉莫斯
35391124,K-POP：猎魔女团,6.4,2025,美国 加拿大,喜剧 动作 动画 音乐 歌舞 奇幻 冒险,克里斯·艾伯翰斯 玛吉·康赵雅顿 梅·洪
37077139,夏日沙上,5.8,2025,日本,未知,玉田真也小田切让 松隆子
37203218,德瓦克先生，你相信天使吗？,7.9,2025,德国 瑞士,喜剧,尼古拉斯·施泰纳卢娜·韦德勒 拉斯·艾丁格
37376283,冰雪奇缘：音乐剧,8.3,2025,美国,喜剧 歌舞 家庭 奇幻 冒险,布雷特·沙利文 迈克尔·格兰达吉萨曼莎·巴克斯 Craig Gallivan
36208089,7天,5.9,2025,中国大陆,爱情,邱玉洁蒋奇明 张艺凡
36090458,地球特派员,6.8,2025,美国,喜剧 科幻 动画 家庭 奇幻 冒险,玛德琳·莎拉菲安 石之予 阿德里安·莫利纳约纳斯·基布雷亚布 佐伊·索尔达娜
37344363,鲁邦三世：钱形与两个鲁邦,7.4,2025,日本,动画,小池健山寺宏一 泽城美雪
34850525,96分钟：列车爆炸案,6.9,2025,中国台湾,动作 犯罪,洪子烜林柏宏 宋芸桦
36913121,地球上的星星2,6.5,2025,印度,喜剧 运动,R·S·普拉萨纳阿米尔·汗 珍妮莉亚·狄索莎
35590993,长夜将尽,6.7,2025,中国大陆,爱情 犯罪,王通万茜 饶晓志
36144741,惊变28年,5.6,2025,英国 美国,科幻 惊悚 恐怖,丹尼·博伊尔朱迪·科默 阿尔菲·威廉姆斯
37374404,黑，红，黄,6.9,2025,吉尔吉斯斯坦,未知,阿克坦·阿布德卡雷科夫娜吉扎·玛玛特库洛娃 米尔兰·阿布德卡雷科夫
37226447,唯有美好,6.6,2025,巴西,同性,丹尼尔·诺拉斯科卢卡斯·德拉蒙德 列夫·卡洛斯
36453173,脱缰者也,5.3,2025,中国大陆,喜剧 犯罪,曹保平郭麒麟 齐溪
37296294,终点的少女,6.3,2025,日本,未知,吉田浩太当真亚美 中岛塞娜
37369298,被记住事物的气味,6.9,2025,葡萄牙 巴西,未知,安东尼奥·费雷拉若泽·马丁斯 米娜·安达拉
36909312,翠湖,7.8,2025,中国大陆,未知,王籽璇李振平 王娟
30305568,比如父子,5.2,2025,中国大陆 法国,科幻,仇晟宋洋 孙宁
36942731,普通的孩子,7.6,2025,日本,儿童,吴美保岛田铁太 瑠璃
36893213,灵雀密语,7.4,2025,法国 比利时,动画 家庭 冒险,安东尼·兰席奥露西·莱昂蒂亚迪斯 安东·苏韦尔比-乔尔吉斯
37037980,小林家的龙丫头：怕寂寞的龙,7.4,2025,日本,动画 奇幻,石原立也长绳麻理亚 田村睦心
37284414,攻击鬼魂13号,5.7,2025,泰国,惊悚 恐怖,塔韦华·温泰格兰妮·拉素冰帕索尔 维林萨拉·唐基苏瓦尼奇
36410826,破坏神,5.6,2025,智利 美国,动作,埃内斯托·迪亚兹·埃斯皮诺萨斯科特·阿金斯 马克·扎罗
37168714,前线,6.1,2025,日本,未知,关根光才小栗旬 松坂桃李
36531164,废世界,7.2,2025,日本,科幻 动画 奇幻 冒险,堀贵秀
37192550,如月车站Re：,6.1,2025,日本,恐怖,永江二朗本田望结 奥菜惠
36453674,物质主义者,6.0,2025,美国 芬兰,喜剧 爱情,席琳·宋达科塔·约翰逊 克里斯·埃文斯
36303600,回声谷,6.3,2025,美国,惊悚,迈克·皮尔斯朱丽安·摩尔 西德尼·斯维尼
36907269,凤仙花,7.4,2025,日本,动画,木下麦小林薰 户塚纯贵
35393280,雄狗狗大冒险,6.6,2025,美国 巴西,喜剧 动画,格恩迪·塔塔科夫斯基亚当·德维尼 伊德瑞斯·艾尔巴
34954069,世外,7.0,2025,中国香港,动画,吴启忠钟雪莹 蔡晓童
36764327,即兴卧底,7.3,2025,英国,喜剧 动作 犯罪,汤姆·金斯利布莱丝·达拉斯·霍华德 奥兰多·布鲁姆
37232669,杀戮轮回,5.8,2025,日本,动作 科幻 动画 战争,秋本贤一郎 中村幸憲见上爱 花江夏树
36907263,百米。,7.9,2025,日本,动画 运动,岩井泽健治松坂桃李 染谷将太
37226541,ChaO，我代表人类跟人鱼结婚了,6.3,2025,日本,动画,青木康浩铃鹿央士 山田杏奈
37107803,捏造,6.7,2025,日本,惊悚 犯罪,三池崇史绫野刚 柴崎幸
36418021,自主公民,6.1,2025,美国,惊悚 犯罪,克里斯蒂安·斯韦加尔丹尼斯·奎德 雅各布·特伦布莱
36962085,阴阳眼见子,6.5,2025,日本,喜剧 恐怖 奇幻,中村义洋原菜乃华 久间田琳加
37219584,来点茶泡饭如何,5.6,2025,日本,未知,富永昌敬深川麻衣 若叶龙也
36247731,新·驯龙高手,8.2,2025,美国,喜剧 动作 奇幻 冒险,迪恩·戴布洛伊梅森·泰晤士 妮可·帕克
35202820,柔似蜜,6.6,2025,美国,未知,林文德刘玉玲 劳伦斯·寿
37308797,救赎一击,5.7,2025,法国 比利时,动作,安托万·布勒西耶西丽尔·甘恩 爱丽丝·贝拉迪
37309928,铁血战士：杀戮之王,7.7,2025,美国,动作 科幻 动画 惊悚 冒险,丹·特拉亨伯格 约书亚·瓦松迈克尔·比恩 道格·科克尔
36915259,绝境末路,6.8,2025,美国,惊悚,泰勒·派瑞塔拉吉·P·汉森 缇雅娜·泰勒
36899331,危情蜻蜓,7.4,2025,英国,惊悚,保罗·安德鲁·威廉姆斯安德丽娅·赖斯伯勒 布兰达·布莱斯
37322586,生日快乐,8.8,2025,埃及,未知,萨拉·戈赫尔内莉·卡里姆 Hanan Motawie
34807062,疾速追杀：芭蕾杀姬,6.9,2025,美国 匈牙利,动作 惊悚,伦·怀斯曼安娜·德·阿玛斯 基努·里维斯
37199270,头山,5.6,2025,美国,未知,杰西·阿姆斯特朗史蒂夫·卡瑞尔 詹森·舒瓦兹曼
37347724,当哒当：邪视,6.7,2025,日本,喜剧 动作 动画 奇幻,山代风我 阿贝尔·贡戈拉若山诗音 花江夏树
37018194,咒术回战 怀玉·玉折 总集篇,8.3,2025,日本,动作 动画 奇幻,御所园翔太中村悠一 樱井孝宏
35351910,超异能特攻,6.2,2025,韩国,喜剧 动作 奇幻 冒险,姜炯哲李在仁 刘亚仁
36171174,烧酒战争,6.3,2025,韩国,传记,崔昀贞文峰 李帝勋
36469477,时间之子,6.3,2025,中国大陆,爱情 动画 奇幻 冒险,于奥 周铁男王俊凯 刘校妤
36519329,再见星上人,6.6,2025,韩国,喜剧 爱情 科幻 动画,韩知媛金泰梨 红炅
36999840,仙逆剧场版 神临之战,7.1,2025,中国大陆,动作 动画 奇幻 古装,石头熊 李振锋 王建鑫史泽鲲 张惠霖
36876356,复活她,6.7,2025,澳大利亚 美国,悬疑 恐怖,丹尼·菲利普 迈克尔·菲利普莎莉·霍金斯 比利·巴瑞特
36894397,黄沙漫天,6.0,2025,中国大陆,喜剧 战争,伊力奇小沈阳 周大勇
36779927,年轻母亲之家,6.8,2025,法国 比利时,未知,让-皮埃尔·达内 吕克·达内巴贝特·沃比克 艾尔莎·霍本
37037600,主谋,6.6,2025,美国 英国,犯罪,凯莉·莱卡特乔什·奥康纳 阿拉娜·哈伊姆
36707357,亲爱的，别！,5.2,2025,美国 英国,喜剧 悬疑 惊悚 犯罪,伊桑·科恩玛格丽特·库里 奥布瑞·普拉扎
37191804,岸边露伴一动不动 忏悔室,6.2,2025,日本,恐怖 奇幻,渡边一贵高桥一生 饭丰万理江
36399215,13个日夜,6.3,2025,法国 比利时,动作 战争,马丁·布尔布隆罗什迪·泽姆 琳娜·库德里
36191140,正面还是反面？,6.7,2025,意大利 美国,西部,阿莱西奥·里戈·德里吉 马泰奥·佐皮斯娜迪亚·特列什科维奇 亚历桑德罗·博尔吉
36799751,旧时光景,7.8,2025,法国,喜剧 爱情,塞德里克·克拉皮斯苏赞妮·林顿 亚伯拉罕·瓦普莱
36968879,夏日躁动,7.7,2025,法国,喜剧,丽丝·阿科卡 罗曼·格雷特芬达·凯贝 希瑞尔·娜塔夫
35736046,搜查瑠公圳,6.0,2025,中国台湾,悬疑 犯罪,赖俊羽朱轩洋 吴卓源
35705745,恋爱裁判,6.1,2025,日本,未知,深田晃司齐藤京子 仓悠贵
37227528,女人和孩子,5.7,2025,伊朗 法国,未知,赛义德·鲁斯塔伊佩瑞娜兹·伊查蒂尔 佩曼·莫阿迪
35416174,狂野时代,6.5,2025,中国大陆 法国,科幻,毕赣易烊千玺 舒淇
36206660,是的,7.2,2025,法国 塞浦路斯 德国 以色列,未知,那达夫·拉皮德艾里尔·布隆兹 伊芙雷特·多
37134197,平原上的迷途,6.5,2025,意大利 德国,喜剧 犯罪,弗朗切斯科·索赛菲利波·斯科蒂 塞尔吉奥·罗马诺
36413501,情感价值,7.6,2025,挪威 德国 丹麦 法国 瑞典 英国,未知,约阿希姆·提尔雷娜特·赖因斯夫 斯特兰·斯卡斯加德
30345743,星际宝贝史迪奇,7.1,2025,美国,喜剧 动作 科幻 奇幻 冒险,迪恩·弗雷斯彻-坎普玛雅·凯洛哈 克里斯·桑德斯
36575268,朝圣,7.0,2025,西班牙 德国,爱情 传记,卡拉·西蒙柳西亚·加西亚 米奇·马丁
35641244,时光留声,6.2,2025,美国 英国 瑞典,爱情 同性 历史,奥利弗·赫曼纽斯保罗·麦斯卡 乔什·奥康纳
36303933,归途,6.5,2025,印度,未知,尼拉杰·加万伊沙恩·哈塔尔 维沙尔·杰特瓦
36705686,了不起的埃莉诺,6.6,2025,美国,未知,斯嘉丽·约翰逊朱恩·斯奎布 艾琳·凯利曼
36961646,私生活,6.2,2025,法国,悬疑 犯罪,丽贝卡·兹罗托斯基朱迪·福斯特 丹尼尔·奥特伊
37040000,柔情挚我,7.0,2025,法国,未知,安娜·卡泽纳弗·康贝薇姬·克里普斯 莫妮亚·乔柯里
36394612,你好，爱美丽,8.1,2025,法国 比利时,动画 家庭,迈利斯·瓦拉德 韩良畴洛伊斯·夏庞蒂埃 维多利亚·格罗布瓦
37247238,普通事故,7.4,2025,伊朗 法国 卢森堡 美国,悬疑 惊悚 犯罪,贾法·帕纳西瓦希德·穆巴谢里 玛丽亚姆·阿夫沙里
36877556,阿尔法,6.1,2025,法国 比利时,未知,朱利亚·迪库诺梅丽莎·博罗斯 格什菲·法拉哈尼
37015063,分享镇,6.1,2025,美国,喜剧 爱情,迈克尔·安盖洛·科维诺达科塔·约翰逊 阿德里娅·阿霍纳
36770063,天国与地狱,6.0,2025,美国 日本,悬疑 惊悚 犯罪,斯派克·李丹泽尔·华盛顿 杰弗里·怀特
37200693,幸福之路,5.5,2025,加拿大 美国,未知,洛伊德·李·崔张震 陈法拉
36207047,诗人,8.1,2025,哥伦比亚 德国 瑞典,喜剧,西蒙·梅萨·索托乌贝马尔·里奥斯 蕾韦卡·安德拉德
35183324,花漾少女杀人事件,7.1,2025,中国大陆,悬疑,周璟豪张子枫 丁湘源
37231952,父影之下,7.5,2025,英国 尼日利亚 爱尔兰,未知,阿基诺拉·戴维斯索佩·迪瑞苏 戈德温·埃格博
36885941,后座,6.7,2025,英国 爱尔兰,爱情 同性,哈利·莱顿亚历山大·斯卡斯加德 哈利·米尔林
37309944,麦哲伦,6.2,2025,西班牙 葡萄牙 菲律宾,传记 历史,拉夫·迪亚兹盖尔·加西亚·贝纳尔 达里奥·亚斯贝克·贝纳尔
36821452,尼诺,7.2,2025,法国,未知,波利娜·洛克西奥多·佩尔兰 威廉·勒布吉欧
36465394,腓尼基计划,6.8,2025,美国 德国,喜剧 动作 惊悚 犯罪,韦斯·安德森本尼西奥·德尔·托罗 米娅·塞普雷顿
36955318,留存的爱,6.8,2025,冰岛 丹麦 瑞典 法国,家庭,赫利努尔·帕尔马松莎加·加达斯多蒂尔 斯瓦利尔·古德纳松
36766190,国宝,7.7,2025,日本,未知,李相日吉泽亮 横滨流星
36697078,密探,7.8,2025,巴西 法国 荷兰 德国,悬疑 惊悚 犯罪,小克莱伯·门多萨瓦格纳·马拉 乌多·基尔
37178027,8号出口,6.3,2025,日本,恐怖 冒险,川村元气二宫和也 河内大和
36148716,有用的鬼,7.0,2025,泰国 新加坡 德国 法国,喜剧 惊悚 恐怖 奇幻,林金伟黛薇卡·霍内 威绍特·汉莫拉
36879454,街头顽童,6.3,2025,英国,未知,哈里斯·迪金森弗兰克·迪兰 哈里斯·迪金森
36883048,危险动物,6.2,2025,澳大利亚 美国 加拿大,惊悚 恐怖,肖恩·伯恩哈西·哈里森 杰·科特尼
36742578,新浪潮,7.0,2025,法国 美国,喜剧 传记 历史,理查德·林克莱特纪尧姆·马贝克 佐伊·达奇
37331289,笑刃荒途,7.2,2025,法国 葡萄牙 巴西 罗马尼亚,同性,佩德罗·皮诺塞尔吉奥·科拉任 克莱奥·迪亚拉
36896644,独一无二,6.7,2025,中国大陆,未知,王沐张婧仪 陈明昊
36919136,爱的证明,8.1,2025,法国,喜剧 同性,艾丽斯·杜阿尔艾拉·朗夫 莫妮亚·乔柯里
35882074,冲·撞,6.2,2025,中国大陆,喜剧 动作,蒋佳辰李九霄 王千源
35322123,去死吧，我的爱,6.0,2025,英国 美国 加拿大,惊悚,琳恩·拉姆塞詹妮弗·劳伦斯 罗伯特·帕丁森
36657639,雷诺阿,6.7,2025,日本 法国 新加坡 菲律宾 印度尼西亚 卡塔尔,未知,早川千绘铃木唯 石田光
36430909,狐步,7.0,2025,法国 比利时,未知,瓦莱里·卡努瓦塞缪尔·基尔舍 约安·布兰克
36877209,镜的第三乐章,7.4,2025,德国,未知,克里斯蒂安·佩措尔德葆拉·贝尔 巴尔巴拉·奥尔
